"id_chat","text","category","Coordination","Efficiency","Conflict","Inequality","Unknown","Model","Simulation"
16,Participants agreed to trade and always vote yes.,Coordination,1,0,0,0,0,5,16
17,Participants agreed to trade and always vote yes and discussed how someone was voting no.,Coordination,1,0,0,0,0,5,16
18,Nothing of relevance.,Unknown,0,0,0,0,1,5,16
19,"Participants agreed to trade and always vote yes, and discussed how many rounds there were left.",Coordination,1,0,0,0,0,5,16
20,Participants agreed to trade.,Coordination,1,0,0,0,0,5,16
21,Participants agreed to vote yes if they are the decisionmaker.,Coordination,1,0,0,0,0,5,16
22,Participants agreed to vote yes if they are the decisionmaker and discussed how many times they were Red.,Coordination,1,0,0,0,0,5,16
23,"Participants agreed to trade and always vote yes, and discussed how many points they put in the beginning after the instructions.",Coordination,1,0,0,0,0,5,16
24,Participants agreed to trade and always vote yes.,Coordination,1,0,0,0,0,5,16
25,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",Coordination,1,0,0,0,0,5,16
26,Participants agreed to trade and always vote yes.,Coordination,1,0,0,0,0,5,16
27,Participants agreed to trade and always vote yes.,Coordination,1,0,0,0,0,5,16
28,Participants agreed to trade.,Coordination,1,0,0,0,0,5,16
29,"Participants agreed to trade and vote yes because everyone has an equal chance of being Red, and when someone deviated the group agreed to continue to vote yes regardless.",Coordination,1,0,0,0,0,5,16
30,Participants agreed to always trade and always vote yes to maximize the total value they could earn.,Coordination,1,0,0,0,0,5,16
31,Participants discussed that everyone has a ⅓ chance of getting the maximum earnings if the decision maker votes yes and to trade each time.,Coordination,1,0,0,0,0,5,16
32,Participants agreed to vote yes each time.,Coordination,1,0,0,0,0,5,16
33,"At first participants discussed how to make the most money possible, and decided that the decision maker switches between yes and no when sharing the bonus. Then they changed their strategy to trade every time and Red takes the earnings for themselves. They changed strategy a third time, deciding to forgo trade so that everyone makes the same amount of money.",Unknown,0,0,0,0,1,5,16
34,"Participants agreed to always trade, give the bonus, and vote yes. They also discussed that when a participant is both Red and decision maker, they essentially are just giving themselves points.",Coordination,1,0,0,0,0,5,16
35,Participants agreed to trade and to vote yes.,Coordination,1,0,0,0,0,5,16
36,Participants agreed to trade and to vote yes/award the bonus each time.,Coordination,1,0,0,0,0,5,16
37,Participants agreed to trade and discussed how many rounds they completed.,Coordination,1,0,0,0,0,5,16
38,Participants discussed that there’s no benefit to not trading.,Unknown,0,0,0,0,1,5,16
39,Participants agreed to trade and to vote yes. They also discussed how it was strange to them that it’s possible to be Red and the decision maker because they are awarding points to themselves.,Coordination,1,0,0,0,0,5,16
40,Participants agreed to always trade and for the decision maker to vote yes.,Coordination,1,0,0,0,0,5,16
41,"Participants agreed to trade and vote yes, asked if everyone were Red at some point, and agreed to keep up the strategy.",Coordination,1,0,0,0,0,5,16
42,Participants agreed to trade and to continue with the strategy. They discussed to not trade for each round but didn’t plan which person votes no when.,Coordination,1,0,0,0,0,5,16
43,"Participants agreed that everyone is better off trading and with the decision maker voting yes, and to be consistent each round.",Coordination,1,0,0,0,0,5,16
44,"Participants agreed to trade and vote yes, and discussed that they’re not losing much by always trading.",Coordination,1,0,0,0,0,5,16
45,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",Coordination,1,0,0,0,0,5,16
46,Participants agreed to trade and vote yes.,Coordination,1,0,0,0,0,5,16
47,Participants agreed to trade and vote yes because it maximizes their earnings. They also discussed that some of them did not get the decisionmaker role.,Coordination,1,0,0,0,0,5,16
48,"Participants agreed to trade and vote yes because it maximizes their earnings, and discussed how many rounds they had left.",Coordination,1,0,0,0,0,5,16
49,Participants asked how many they are trading (unclear).,Unknown,0,0,0,0,1,5,16
50,Participants agreed to trade and vote yes.,Coordination,1,0,0,0,0,5,16
51,Participants agreed to say yes when they are the decisionmaker and discussed that everyone got the bonus.,Coordination,1,0,0,0,0,5,16
52,Participants agreed to trade and vote yes.,Coordination,1,0,0,0,0,5,16
53,"Participants decided to vote yes, no, yes, and then no in the rounds, but then decided that in order to get the bonuses they should all say yes in each round.",Coordination,1,0,0,0,0,5,16
54,Participants agreed to trade and vote yes to make the most money.,Coordination,1,0,0,0,0,5,16
55,Participants agreed to trade and always vote yes.,Coordination,1,0,0,0,0,5,16
56,Participants agreed to trade and vote no.,Coordination,1,0,0,0,0,5,16
57,"Participants agreed to trade and vote yes, and that the payoffs are chosen randomly at the end.",Coordination,1,0,0,0,0,5,16
58,"Participants agreed to maximize the bonus for everyone by trading and voting yes, and discussed how many times they got the Red bonus.",Coordination,1,0,0,0,0,5,16
59,"Participants discussed to always trade and always vote yes, and explained to a confused member that this strategy will maximize payment.",Coordination,1,0,0,0,0,5,16
60,Participants agreed to always vote yes and that the decision maker is random but is the same for each round.,Coordination,1,0,0,0,0,5,16
