id_chat,text,Coordination,Efficiency,Conflict,Inequality,Unknown,Model,Simulation
7,"Participants agreed to trade and vote yes, and that in this strategy they each only lose 2 points if they are Blue and gain 100 if they are Red, so everyone benefits.",1,1,0,0,0,4,84
8,No relevant conversation.,0,0,0,0,1,4,84
9,"Participants agreed to trade and to vote yes, and that Red gets the bonus. Their second strategy was to alternate between voting yes and trading, and voting no and not trading.",1,0,0,0,0,4,84
10,Participants weren’t sure if they were supposed to strategize together.,0,0,0,0,1,4,84
11,No discussion.,0,0,0,0,1,4,84
12,"Participants discussed to always trade and vote yes, but one of the participants was deviating from the plan.",1,0,1,0,0,4,84
13,"Participants agreed to trade and vote yes, and discussed that everyone gets the same probability of being Red. Someone deviated and participants discussed if they were doing it on purpose.",1,0,1,0,0,4,84
14,"Participants agreed to trade and vote yes each round, and discussed that someone didn’t trade for a round.",1,0,0,0,0,4,84
15,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,84
16,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,84
17,Participants agreed to trade and always vote yes and discussed how someone was voting no.,1,0,0,0,0,4,84
18,Nothing of relevance.,0,0,0,0,1,4,84
19,"Participants agreed to trade and always vote yes, and discussed how many rounds there were left.",1,0,0,0,0,4,84
20,Participants agreed to trade.,1,0,0,0,0,4,84
21,Participants agreed to vote yes if they are the decisionmaker.,1,0,0,0,0,4,84
22,Participants agreed to vote yes if they are the decisionmaker and discussed how many times they were Red.,1,0,0,0,0,4,84
23,"Participants agreed to trade and always vote yes, and discussed how many points they put in the beginning after the instructions.",1,0,0,0,0,4,84
24,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,84
25,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",1,0,0,0,0,4,84
26,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,84
27,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,84
28,Participants agreed to trade.,1,0,0,0,0,4,84
29,"Participants agreed to trade and vote yes because everyone has an equal chance of being Red, and when someone deviated the group agreed to continue to vote yes regardless.",1,0,0,0,0,4,84
30,Participants agreed to always trade and always vote yes to maximize the total value they could earn.,1,1,0,0,0,4,84
31,Participants discussed that everyone has a ⅓ chance of getting the maximum earnings if the decision maker votes yes and to trade each time.,1,1,0,0,0,4,84
32,Participants agreed to vote yes each time.,1,0,0,0,0,4,84
33,"At first participants discussed how to make the most money possible, and decided that the decision maker switches between yes and no when sharing the bonus. Then they changed their strategy to trade every time and Red takes the earnings for themselves. They changed strategy a third time, deciding to forgo trade so that everyone makes the same amount of money.",1,1,0,0,0,4,84
34,"Participants agreed to always trade, give the bonus, and vote yes. They also discussed that when a participant is both Red and decision maker, they essentially are just giving themselves points.",1,0,0,0,0,4,84
35,Participants agreed to trade and to vote yes.,1,0,0,0,0,4,84
36,Participants agreed to trade and to vote yes/award the bonus each time.,1,0,0,0,0,4,84
37,Participants agreed to trade and discussed how many rounds they completed.,1,0,0,0,0,4,84
38,Participants discussed that there’s no benefit to not trading.,1,0,0,0,0,4,84
39,Participants agreed to trade and to vote yes. They also discussed how it was strange to them that it’s possible to be Red and the decision maker because they are awarding points to themselves.,1,0,0,0,0,4,84
40,Participants agreed to always trade and for the decision maker to vote yes.,1,0,0,0,0,4,84
41,"Participants agreed to trade and vote yes, asked if everyone were Red at some point, and agreed to keep up the strategy.",1,0,0,0,0,4,84
42,Participants agreed to trade and to continue with the strategy. They discussed to not trade for each round but didn’t plan which person votes no when.,1,0,0,0,0,4,84
43,"Participants agreed that everyone is better off trading and with the decision maker voting yes, and to be consistent each round.",1,0,0,0,0,4,84
44,"Participants agreed to trade and vote yes, and discussed that they’re not losing much by always trading.",1,0,0,0,0,4,84
45,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",1,0,0,0,0,4,84
46,Participants agreed to trade and vote yes.,1,0,0,0,0,4,84
47,Participants agreed to trade and vote yes because it maximizes their earnings. They also discussed that some of them did not get the decisionmaker role.,1,1,0,0,0,4,84
48,"Participants agreed to trade and vote yes because it maximizes their earnings, and discussed how many rounds they had left.",1,1,0,0,0,4,84
49,Participants asked how many they are trading (unclear).,0,0,0,0,1,4,84
50,Participants agreed to trade and vote yes.,1,0,0,0,0,4,84
51,Participants agreed to say yes when they are the decisionmaker and discussed that everyone got the bonus.,1,0,0,0,0,4,84
52,Participants agreed to trade and vote yes.,1,0,0,0,0,4,84
53,"Participants decided to vote yes, no, yes, and then no in the rounds, but then decided that in order to get the bonuses they should all say yes in each round.",1,0,0,0,0,4,84
